"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:38:30 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp02_+SIW
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"<HEADER extra/>"
Data,"Average regional catch by fleet, group (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"fishery|big fish"
1,0.0992471
2,0.09896851
3,0.09871055
4,0.09846377
5,0.09822742
6,0.09800075
7,0.09778368
8,0.09757575
9,0.09737735
10,0.09723304
11,0.09710173
12,0.09697717
13,0.09685791
14,0.09674426
15,0.09663547
16,0.09653141
17,0.09643186
18,0.09633642
19,0.09628371
20,0.09623587
21,0.09619015
22,0.09614583
23,0.09610258
24,0.09606019
25,0.09601908
26,0.09597863
27,0.09593874
28,0.09589969
29,0.09586097
30,0.0958228
31,0.09578486
32,0.09574731
33,0.09570984
34,0.09567259
35,0.0956357
36,0.09559854
37,0.09556159
38,0.09552455
39,0.09548739
40,0.09544999
41,0.09541271
42,0.09537487
43,0.09533704
44,0.09529919
45,0.09526058
46,0.09522188
47,0.09518298
48,0.09514378
49,0.09510424
50,0.0950646
51,0.09502437
52,0.09498399
53,0.09494338
54,0.09490248
55,0.09486131
56,0.09482018
57,0.09477854
58,0.09473647
59,0.09469461
60,0.09465294
61,0.09461071
62,0.09456854
63,0.09452641
64,0.0944841
65,0.09444177
66,0.09439947
67,0.09435751
68,0.09431548
69,0.09427353
70,0.09423188
71,0.09419031
72,0.09414862
73,0.09410785
74,0.09406664
75,0.09402615
76,0.09398556
77,0.0939453
78,0.09390549
79,0.09386563
80,0.09382624
81,0.09378716
82,0.09374844
83,0.09370998
84,0.09367187
85,0.09363429
86,0.09359703
87,0.09356011
88,0.0935235
89,0.09348745
90,0.0934516
91,0.09341632
92,0.09338158
93,0.09334717
94,0.09331328
95,0.09327972
96,0.09324666
97,0.09321404
98,0.09318186
99,0.09315033
100,0.09311901
101,0.09308811
102,0.09305775
103,0.09302758
104,0.09299813
105,0.09296874
106,0.09294008
107,0.09291136
108,0.09288324
109,0.09285554
110,0.09282812
111,0.09280098
112,0.09277438
113,0.09274796
114,0.09272196
115,0.09269614
116,0.09267057
117,0.0926454
118,0.09262066
119,0.09259587
120,0.09257162
121,0.09254745
122,0.4943025
123,0.615146
124,0.6187443
125,0.6159044
126,0.6162986
127,0.617399
128,0.6180131
129,0.6183866
130,0.6186785
131,0.6187621
132,0.6188325
133,0.6189316
134,0.6190675
135,0.6192397
136,0.6194443
137,0.6196733
138,0.6199263
139,0.6202026
140,0.6204953
141,0.6208044
142,0.6211308
143,0.6214694
144,0.6218232
145,0.6221906
146,0.6225677
147,0.6229575
148,0.6233612
149,0.623777
150,0.6242021
151,0.6246399
152,0.625094
153,0.6255654
154,0.6260535
155,0.6265498
156,0.6270582
157,0.6275771
158,0.628435
159,0.6294029
160,0.630399
161,0.6314129
162,0.6324242
163,0.6334286
164,0.6344324
165,0.6354369
166,0.6364411
167,0.6374473
168,0.6384549
169,0.6394539
170,0.6404495
171,0.6414387
172,0.642425
173,0.6434004
174,0.6443625
175,0.6453131
176,0.6462477
177,0.6471668
178,0.6480628
179,0.6489415
180,0.6497989
181,0.6506323
182,0.6511501
183,0.6515802
184,0.6519958
185,0.6524041
186,0.652804
187,0.6531941
188,0.6535779
189,0.6539497
190,0.6543128
191,0.654664
192,0.6550055
193,0.6553357
194,0.6556544
195,0.6559614
196,0.6562576
197,0.6565413
198,0.6568145
199,0.6570731
200,0.6573233
201,0.6575643
202,0.6577901
203,0.658006
204,0.6582094
205,0.6584025
206,0.6585846
207,0.6587534
208,0.6589149
209,0.6590634
210,0.659204
211,0.6593302
212,0.6594497
213,0.6595597
214,0.659659
215,0.6597509
216,0.6598329
217,0.6599067
218,0.6599738
219,0.6600339
220,0.6600859
221,0.660131
222,0.6601699
223,0.6602035
224,0.6602314
225,0.6602539
226,0.6602737
227,0.6602855
228,0.6602973
229,0.6603038
230,0.6603073
231,0.6603052
232,0.6603023
233,0.6602961
234,0.6602889
235,0.6602811
236,0.6602701
237,0.6602581
238,0.6602454
239,0.6602321
240,0.6602182
