"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:38:30 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp02_+SIW
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"<HEADER extra/>"
Data,"Average regional biomass by group (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"big fish","medium fish","small fish","mobile inverts","sessile epifauna",zooplankton,phytoplankton,macrolagae,detritus
83,0.4141755,2.172304,3.735675,9.034245,52.35713,74.67439,61.15082,272.2057,386.0655
84,0.4140151,2.172922,3.735499,9.032211,52.35546,74.67644,61.15483,272.2069,386.0848
85,0.4138571,2.173483,3.735314,9.03028,52.35435,74.67915,61.15857,272.2081,386.1035
86,0.4137017,2.173987,3.735126,9.028461,52.35378,74.6825,61.16198,272.2094,386.1216
87,0.4135491,2.174433,3.73494,9.026753,52.35376,74.68641,61.16501,272.2108,386.1388
88,0.413399,2.174824,3.734758,9.025163,52.35426,74.69077,61.16766,272.2122,386.155
89,0.4132513,2.175158,3.734588,9.02369,52.35526,74.6955,61.16993,272.2137,386.1698
90,0.4131061,2.175564,3.734433,9.022336,52.35674,74.70051,61.17176,272.2153,386.1833
91,0.4129636,2.175921,3.734296,9.021091,52.35868,74.70573,61.17316,272.217,386.1953
92,0.4128235,2.176201,3.73418,9.019961,52.36101,74.71105,61.17414,272.2187,386.2057
93,0.412686,2.1764,3.73409,9.018938,52.36372,74.71643,61.17471,272.2203,386.2144
94,0.4125508,2.176519,3.73403,9.018023,52.36673,74.72174,61.17487,272.222,386.2213
95,0.4124179,2.176561,3.733999,9.017226,52.37006,74.72691,61.17463,272.2237,386.2266
96,0.4122872,2.176532,3.734003,9.016542,52.37358,74.7319,61.17404,272.2254,386.2301
97,0.4121588,2.176431,3.734038,9.015967,52.37728,74.7366,61.1731,272.2271,386.2318
98,0.4120322,2.176267,3.73411,9.015509,52.38113,74.74097,61.17185,272.2287,386.232
99,0.4119078,2.176115,3.734215,9.015157,52.38501,74.745,61.17034,272.2304,386.2307
100,0.4117854,2.175934,3.734357,9.014903,52.38894,74.74858,61.16857,272.232,386.2279
101,0.4116649,2.17572,3.734533,9.01474,52.39283,74.75169,61.1666,272.2337,386.2238
102,0.4115461,2.175476,3.734742,9.01466,52.39662,74.75433,61.16447,272.2352,386.2186
103,0.4114291,2.175202,3.734983,9.014657,52.40031,74.75648,61.16222,272.2367,386.2123
104,0.4113138,2.174901,3.735256,9.014723,52.40382,74.75807,61.15991,272.2381,386.2051
105,0.4112003,2.174577,3.735556,9.014856,52.40712,74.75917,61.15754,272.2396,386.1972
106,0.4110883,2.174231,3.735881,9.015042,52.41019,74.75974,61.15517,272.2409,386.1887
107,0.4109778,2.173867,3.736229,9.015285,52.41299,74.75982,61.15284,272.2422,386.1799
108,0.4108687,2.173486,3.736599,9.015572,52.4155,74.75941,61.15057,272.2434,386.1707
109,0.4107611,2.17309,3.736985,9.015897,52.41767,74.75855,61.14843,272.2445,386.1616
110,0.4106548,2.172683,3.737386,9.016253,52.41955,74.75726,61.14639,272.2456,386.1523
111,0.4105499,2.172265,3.737797,9.016634,52.42107,74.75559,61.14454,272.2466,386.1435
112,0.4104462,2.171841,3.738216,9.017034,52.42225,74.75355,61.14286,272.2475,386.1349
113,0.4103436,2.171411,3.738641,9.017449,52.42309,74.75122,61.14138,272.2483,386.1268
114,0.4102421,2.170978,3.739066,9.017871,52.42358,74.74862,61.14011,272.2491,386.1194
115,0.4101417,2.170542,3.73949,9.018297,52.42374,74.74583,61.13908,272.2498,386.1125
116,0.4100423,2.170108,3.73991,9.018722,52.42359,74.74286,61.13826,272.2504,386.1065
117,0.4099438,2.169676,3.740323,9.019144,52.42315,74.73979,61.1377,272.251,386.1013
118,0.4098462,2.169247,3.740726,9.019556,52.42242,74.73666,61.13739,272.2515,386.097
119,0.4097494,2.168823,3.741117,9.019958,52.42145,74.73352,61.13731,272.2519,386.0938
120,0.4096535,2.168406,3.741494,9.020344,52.42023,74.7304,61.13743,272.2522,386.0912
121,1.030578,4.63348,7.083388,13.19565,58.13275,74.42973,60.97177,382.061,387.8499
122,1.160508,5.66713,9.164816,16.34068,64.2928,74.34465,60.94981,506.4054,398.5074
123,1.165699,5.92755,10.13428,18.55545,70.11357,74.286,60.94712,613.8024,415.461
124,1.163179,5.969503,10.57889,20.389,75.60414,74.23848,60.94886,697.0918,433.1633
125,1.163653,5.977222,10.8241,22.10366,80.82879,74.19609,60.9514,758.3234,448.31
126,1.164778,5.988496,11.00098,23.75982,85.81032,74.1551,60.95317,802.1207,460.0363
127,1.165367,6.004083,11.15395,25.34487,90.54161,74.11362,60.95374,833.0589,468.7175
128,1.165654,6.020843,11.29565,26.83512,95.00233,74.07092,60.95328,854.8531,475.0688
129,1.165825,6.037559,11.42868,28.21447,99.16797,74.02681,60.95226,870.2687,479.7468
130,1.165826,6.054475,11.55308,29.47597,103.0146,73.98161,60.95118,881.2719,483.2487
131,1.165806,6.073967,11.66865,30.6191,106.5217,73.93578,60.95068,889.2261,485.8969
132,1.165815,6.096286,11.77537,31.64691,109.6744,73.88993,60.95124,895.0641,487.9762
133,1.165865,6.121721,11.87343,32.56446,112.4653,73.8448,60.95333,899.3754,489.6427
134,1.165955,6.150603,11.96306,33.3775,114.895,73.80116,60.95726,902.6461,490.9944
135,1.166082,6.183238,12.04455,34.092,116.9731,73.75977,60.96329,905.1828,492.1054
136,1.166244,6.219804,12.1162,34.71386,118.7167,73.72133,60.97153,907.1873,493.0306
137,1.166436,6.261893,12.17938,35.24901,120.1504,73.68649,60.98202,908.7993,493.8089
138,1.166656,6.308738,12.23511,35.70325,121.3039,73.65582,60.99461,910.1172,494.4684
139,1.166904,6.359561,12.28413,36.08245,122.2107,73.62976,61.00916,911.2121,495.0306
140,1.167176,6.413678,12.32695,36.39273,122.8993,73.60862,61.02537,912.1364,495.5122
141,1.167472,6.470443,12.364,36.64028,123.4128,73.59255,61.04295,912.9294,495.9262
142,1.167791,6.529229,12.39567,36.83121,123.7867,73.58161,61.06152,913.6212,496.2847
143,1.168133,6.589377,12.42235,36.97158,124.0522,73.57571,61.08066,914.2337,496.5982
144,1.168498,6.650243,12.44441,37.06723,124.237,73.5747,61.1,914.785,496.8748
145,1.168884,6.711272,12.46038,37.12387,124.365,73.57825,61.11914,915.2889,497.1218
146,1.169293,6.77177,12.47218,37.14676,124.4564,73.58611,61.13769,915.7559,497.3444
147,1.169725,6.831084,12.48095,37.141,124.5278,73.59782,61.15533,916.1945,497.5472
148,1.170179,6.888628,12.48739,37.11136,124.5925,73.61297,61.17173,916.6115,497.734
149,1.170655,6.944068,12.49193,37.06232,124.6607,73.63099,61.18663,917.0125,497.9075
150,1.171155,6.996898,12.4949,36.9977,124.7398,73.65141,61.19981,917.4003,498.0701
151,1.171681,7.046603,12.49657,36.92076,124.8349,73.67365,61.2111,917.7788,498.2231
152,1.172236,7.09098,12.49718,36.83444,124.9492,73.69723,61.22039,918.1495,498.3677
153,1.172817,7.130714,12.49698,36.74151,125.0843,73.72157,61.22761,918.5151,498.5046
154,1.173423,7.166255,12.4962,36.64447,125.2406,73.7462,61.2327,918.876,498.6342
155,1.17405,7.197993,12.49503,36.5456,125.4175,73.77059,61.23569,919.2333,498.7567
156,1.174701,7.225939,12.49363,36.44675,125.6138,73.79436,61.23669,919.5874,498.8725
157,1.175803,7.249955,12.49214,36.34935,125.8274,73.81708,61.23571,919.9383,498.9817
158,1.177056,7.269974,12.49067,36.25454,126.0561,73.83837,61.23294,920.286,499.0843
159,1.17836,7.284344,12.4893,36.16325,126.2971,73.85795,61.2285,920.6299,499.1804
160,1.179699,7.294065,12.48809,36.07618,126.5478,73.87553,61.22258,920.9697,499.2702
161,1.181055,7.300756,12.48712,35.99472,126.8059,73.89091,61.21535,921.3047,499.3535
162,1.182424,7.305107,12.48646,35.91974,127.0685,73.90391,61.20704,921.6339,499.4307
163,1.18381,7.306404,12.48616,35.85148,127.3331,73.91443,61.19783,921.9567,499.502
164,1.185214,7.305568,12.48625,35.78996,127.5969,73.92239,61.18795,922.2715,499.5677
165,1.186634,7.303118,12.48676,35.7351,127.8574,73.92781,61.1776,922.5782,499.6282
166,1.188069,7.299247,12.48768,35.68666,128.1122,73.93066,61.167,922.8751,499.6836
167,1.189516,7.292628,12.48901,35.64435,128.3593,73.93107,61.15636,923.1615,499.7345
168,1.19097,7.283834,12.49075,35.60798,128.5969,73.92906,61.14584,923.437,499.7809
169,1.192427,7.273302,12.49287,35.57746,128.8235,73.92482,61.13566,923.7011,499.8235
170,1.193886,7.2612,12.49532,35.55247,129.0379,73.91852,61.12595,923.953,499.8628
171,1.195347,7.247593,12.49807,35.53317,129.2388,73.91034,61.11689,924.1923,499.8989
172,1.196805,7.231296,12.50107,35.51873,129.4254,73.90047,61.10857,924.4186,499.9326
173,1.198255,7.213116,12.50427,35.50873,129.5969,73.8892,61.10111,924.6315,499.9641
174,1.199693,7.193692,12.50762,35.50283,129.7531,73.8767,61.09462,924.8311,499.9937
175,1.201116,7.173459,12.51106,35.5008,129.8938,73.86327,61.08914,925.0167,500.0219
176,1.20252,7.152746,12.51453,35.50242,130.0189,73.84913,61.08471,925.1887,500.0491
177,1.203901,7.131778,12.51797,35.50748,130.1289,73.83454,61.08141,925.3474,500.0755
178,1.205259,7.110711,12.52133,35.51568,130.2238,73.81976,61.07918,925.4925,500.1014
179,1.206591,7.089748,12.52456,35.52678,130.3041,73.80499,61.07805,925.6237,500.1272
180,1.207894,7.069042,12.52761,35.5405,130.3703,73.7905,61.078,925.7414,500.1528
181,1.208688,7.048645,12.53043,35.55647,130.423,73.77647,61.07896,925.8467,500.1784
182,1.209367,7.028672,12.53301,35.57434,130.4627,73.76311,61.08089,925.939,500.2044
183,1.210024,7.009259,12.53532,35.59384,130.4904,73.75057,61.08371,926.0192,500.2302
184,1.210672,6.99048,12.53734,35.61468,130.5067,73.73904,61.08735,926.0874,500.2564
185,1.211307,6.973956,12.53904,35.6366,130.5127,73.72865,61.09172,926.1445,500.2826
186,1.21193,6.958885,12.54042,35.6593,130.5092,73.71949,61.09671,926.1905,500.3088
187,1.212541,6.94477,12.54145,35.68248,130.4972,73.71163,61.10224,926.2264,500.3351
188,1.213137,6.931426,12.54214,35.70591,130.4778,73.70518,61.10818,926.2529,500.3611
189,1.213717,6.918828,12.5425,35.72945,130.4518,73.70014,61.11444,926.2705,500.3865
190,1.214282,6.906971,12.54251,35.7529,130.4204,73.69657,61.12089,926.2798,500.4115
191,1.214831,6.895854,12.54219,35.77611,130.3845,73.69442,61.12747,926.2817,500.4355
192,1.215363,6.885505,12.54156,35.799,130.345,73.69369,61.13401,926.2767,500.459
193,1.215878,6.875924,12.54063,35.82145,130.3027,73.69432,61.14045,926.2656,500.4811
194,1.216375,6.867116,12.53942,35.84343,130.2584,73.69624,61.14671,926.2486,500.502
195,1.216854,6.859087,12.53795,35.86488,130.2129,73.69939,61.15265,926.227,500.5213
196,1.217315,6.851822,12.53624,35.8858,130.1668,73.70367,61.15827,926.2007,500.5391
197,1.217757,6.846781,12.53433,35.90612,130.1207,73.70896,61.16343,926.1705,500.5549
198,1.218183,6.842868,12.53223,35.92581,130.075,73.71516,61.16811,926.1371,500.5687
199,1.218591,6.839587,12.52999,35.94474,130.0301,73.72213,61.17224,926.1006,500.5804
200,1.218982,6.836761,12.52762,35.96287,129.9865,73.72977,61.17579,926.0619,500.5898
201,1.219354,6.834344,12.52517,35.98018,129.9444,73.73792,61.17871,926.0211,500.5966
202,1.219708,6.832314,12.52265,35.9967,129.9041,73.74646,61.18105,925.9789,500.601
203,1.220045,6.830663,12.5201,36.01246,129.8658,73.75526,61.18271,925.9355,500.6031
204,1.220364,6.829381,12.51753,36.02749,129.8296,73.76417,61.18374,925.8911,500.6025
205,1.220665,6.828456,12.51499,36.04185,129.7956,73.77308,61.18414,925.8464,500.5993
206,1.220948,6.827873,12.51249,36.05556,129.7638,73.78187,61.18393,925.8016,500.5937
207,1.221215,6.827626,12.51004,36.06869,129.7342,73.79041,61.18314,925.7567,500.5858
208,1.221465,6.827694,12.50768,36.08124,129.7067,73.79863,61.18179,925.7123,500.5755
209,1.221698,6.828071,12.50541,36.09323,129.6812,73.8064,61.17996,925.6678,500.563
210,1.221915,6.82874,12.50326,36.1047,129.6576,73.81365,61.17765,925.6242,500.5484
211,1.222117,6.829689,12.50123,36.11567,129.6357,73.82032,61.17492,925.5812,500.5318
212,1.222303,6.830903,12.49932,36.12613,129.6154,73.82634,61.17184,925.539,500.5134
213,1.222475,6.832371,12.49756,36.13612,129.5964,73.83166,61.16845,925.4979,500.4935
214,1.222632,6.834077,12.49594,36.14563,129.5786,73.83623,61.16482,925.4575,500.4723
215,1.222776,6.836009,12.49446,36.15467,129.5618,73.84005,61.16101,925.4183,500.45
216,1.222907,6.838151,12.49314,36.16322,129.5459,73.84312,61.15707,925.3799,500.4266
217,1.223025,6.840494,12.49195,36.17128,129.5306,73.84538,61.15308,925.3428,500.4024
218,1.223131,6.843022,12.4909,36.17884,129.5158,73.84692,61.14905,925.3068,500.3779
219,1.223226,6.845722,12.48998,36.18589,129.5014,73.84769,61.14508,925.272,500.3531
220,1.22331,6.848579,12.4892,36.19244,129.4873,73.84776,61.14121,925.2385,500.3281
221,1.223384,6.851583,12.48853,36.19848,129.4733,73.84715,61.13746,925.2062,500.3034
222,1.223449,6.854721,12.48797,36.20397,129.4593,73.84595,61.13391,925.1752,500.2792
223,1.223504,6.857976,12.4875,36.20893,129.4453,73.84416,61.13058,925.1455,500.2554
224,1.223552,6.861341,12.48713,36.21332,129.4314,73.84184,61.12749,925.1168,500.2325
225,1.223592,6.864797,12.48683,36.21713,129.4173,73.8391,61.12468,925.0898,500.2105
226,1.223624,6.868336,12.48659,36.22038,129.4031,73.83593,61.12219,925.0643,500.1895
227,1.223651,6.871945,12.48641,36.22304,129.3888,73.83247,61.12001,925.0397,500.1698
228,1.223671,6.875612,12.48627,36.22511,129.3745,73.82876,61.11816,925.0167,500.1516
229,1.223686,6.879327,12.48615,36.22657,129.3602,73.82487,61.11666,924.9951,500.1346
230,1.223697,6.883072,12.48606,36.22746,129.346,73.82085,61.1155,924.9749,500.1192
231,1.223702,6.886842,12.48598,36.22774,129.3319,73.8168,61.11466,924.9561,500.1055
232,1.223705,6.890625,12.48589,36.22745,129.3179,73.81274,61.11418,924.9386,500.0933
233,1.223704,6.894406,12.4858,36.22658,129.3044,73.80878,61.11398,924.9228,500.0829
234,1.2237,6.898176,12.48569,36.22516,129.2912,73.80492,61.1141,924.9084,500.074
235,1.223694,6.901927,12.48556,36.2232,129.2785,73.80125,61.1145,924.8955,500.0667
236,1.223686,6.905644,12.48541,36.22072,129.2664,73.79781,61.11515,924.8839,500.0612
237,1.223676,6.909321,12.48522,36.21774,129.255,73.79462,61.11602,924.8737,500.0573
238,1.223666,6.912952,12.48499,36.21431,129.2444,73.79173,61.11712,924.8651,500.0547
239,1.223654,6.916527,12.48473,36.21045,129.2348,73.78915,61.11837,924.858,500.0536
240,1.223643,6.920033,12.48443,36.2062,129.2261,73.78691,61.11978,924.8524,500.0539
