"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:57:14 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp01_base
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"<HEADER extra/>"
Data,"Average regional consumption by pred, prey (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"big fish|medium fish","big fish|small fish","big fish|mobile inverts","medium fish|mobile inverts","medium fish|sessile epifauna","small fish|zooplankton","small fish|phytoplankton","small fish|macrolagae","mobile inverts|sessile epifauna","mobile inverts|macrolagae","mobile inverts|detritus","sessile epifauna|zooplankton","sessile epifauna|phytoplankton",zooplankton|phytoplankton
166,0.7545297,0.7458749,0.1705279,18.05013,2.217252,27.92023,4.880802,12.15819,72.18663,65.75025,40.94767,232.312,239.3333,4483.823
167,0.7544042,0.745802,0.1705051,18.05044,2.217256,27.92096,4.88089,12.15831,72.18713,65.75066,40.9477,232.3136,239.3321,4483.808
168,0.7542837,0.7457305,0.1704817,18.05073,2.21726,27.92165,4.88099,12.15843,72.18746,65.75104,40.94768,232.3143,239.331,4483.792
169,0.7541694,0.74566,0.1704575,18.05102,2.217265,27.92232,4.881103,12.15855,72.18764,65.75138,40.94761,232.3143,239.33,4483.774
170,0.7540614,0.7455904,0.1704325,18.05129,2.217272,27.92296,4.881226,12.15868,72.18768,65.75168,40.94751,232.3135,239.3291,4483.755
171,0.7539592,0.7455211,0.1704066,18.05154,2.217281,27.92357,4.881361,12.15881,72.18755,65.75194,40.94735,232.312,239.3283,4483.735
172,0.7538629,0.7454519,0.17038,18.05178,2.217292,27.92416,4.881505,12.15895,72.18727,65.75217,40.94714,232.3099,239.3277,4483.715
173,0.7537724,0.7453823,0.1703524,18.052,2.217304,27.92473,4.88166,12.15909,72.18684,65.75234,40.94689,232.3072,239.3272,4483.695
174,0.7536873,0.7453122,0.1703239,18.05221,2.217319,27.92527,4.881823,12.15923,72.18629,65.75249,40.94659,232.304,239.3268,4483.674
175,0.7536078,0.7452412,0.1702944,18.05239,2.217336,27.92579,4.881992,12.15936,72.18563,65.75259,40.94624,232.3002,239.3266,4483.654
176,0.7535335,0.7451687,0.170264,18.05256,2.217356,27.9263,4.882169,12.15951,72.18483,65.75263,40.94585,232.2962,239.3264,4483.635
177,0.7534645,0.745095,0.1702326,18.0527,2.217379,27.92679,4.882349,12.15965,72.18394,65.75263,40.94541,232.2918,239.3265,4483.617
178,0.7534004,0.7450194,0.1702003,18.05282,2.217406,27.92726,4.882535,12.15979,72.18297,65.75259,40.94492,232.2871,239.3266,4483.6
179,0.7533411,0.7449416,0.1701671,18.05293,2.217436,27.92772,4.882721,12.15993,72.1819,65.7525,40.94439,232.2824,239.3269,4483.584
180,0.7532865,0.7448615,0.1701328,18.05301,2.217469,27.92817,4.882909,12.16007,72.18079,65.75237,40.9438,232.2775,239.3272,4483.57
181,0.7532363,0.7447786,0.1700976,18.05308,2.217507,27.92861,4.883098,12.16021,72.17961,65.75219,40.94317,232.2726,239.3276,4483.558
182,0.7531903,0.744693,0.1700615,18.05313,2.21755,27.92904,4.883286,12.16034,72.1784,65.75197,40.94249,232.2678,239.3282,4483.547
183,0.7531484,0.7446045,0.1700244,18.05316,2.217596,27.92947,4.883471,12.16047,72.17718,65.7517,40.94177,232.2632,239.3288,4483.539
184,0.7531104,0.7445129,0.1699864,18.05317,2.217648,27.9299,4.883653,12.16061,72.17593,65.75139,40.94099,232.2587,239.3295,4483.531
185,0.753076,0.7444183,0.1699476,18.05317,2.217704,27.93033,4.883831,12.16073,72.17468,65.75105,40.94017,232.2545,239.3303,4483.526
186,0.7530451,0.7443203,0.169908,18.05316,2.217766,27.93077,4.884004,12.16086,72.17345,65.75066,40.93931,232.2506,239.3311,4483.523
187,0.7530174,0.7442192,0.1698676,18.05313,2.217832,27.9312,4.884171,12.16098,72.17225,65.75023,40.9384,232.247,239.3319,4483.522
188,0.7529926,0.7441148,0.1698265,18.05309,2.217904,27.93165,4.884332,12.1611,72.17107,65.74977,40.93745,232.2439,239.3328,4483.522
189,0.7529707,0.7440072,0.1697847,18.05305,2.21798,27.9321,4.884487,12.16122,72.16994,65.74927,40.93645,232.2411,239.3337,4483.524
190,0.7529512,0.7438967,0.1697422,18.053,2.218062,27.93256,4.884635,12.16133,72.16886,65.74874,40.93542,232.2388,239.3347,4483.527
191,0.752934,0.7437829,0.1696992,18.05293,2.218149,27.93303,4.884777,12.16144,72.16784,65.74819,40.93436,232.2369,239.3356,4483.532
192,0.7529188,0.7436663,0.1696557,18.05287,2.21824,27.93351,4.884911,12.16154,72.16688,65.7476,40.93325,232.2356,239.3365,4483.539
193,0.7529052,0.7435469,0.1696117,18.0528,2.218336,27.93401,4.885037,12.16165,72.16599,65.747,40.93212,232.2346,239.3375,4483.545
194,0.7528896,0.7434246,0.1695672,18.05271,2.218435,27.93452,4.885156,12.16175,72.16516,65.74636,40.93095,232.2342,239.3384,4483.554
195,0.7528749,0.7432999,0.1695223,18.05262,2.218538,27.93504,4.88527,12.16185,72.16442,65.7457,40.92976,232.2342,239.3393,4483.563
196,0.7528614,0.7431728,0.1694771,18.05253,2.218645,27.93558,4.885377,12.16195,72.16374,65.74503,40.92854,232.2346,239.3401,4483.572
197,0.7528486,0.7430436,0.1694317,18.05245,2.218756,27.93613,4.885479,12.16205,72.16315,65.74435,40.9273,232.2355,239.341,4483.582
198,0.7528366,0.7429125,0.1693861,18.05236,2.21887,27.9367,4.885575,12.16215,72.16262,65.74364,40.92607,232.2367,239.3418,4483.592
199,0.7528249,0.7427797,0.1693402,18.05229,2.218987,27.93728,4.885666,12.16224,72.16217,65.74293,40.9248,232.2383,239.3426,4483.602
200,0.7528135,0.7426454,0.1692942,18.05221,2.219107,27.93788,4.885754,12.16234,72.16179,65.7422,40.92353,232.2401,239.3433,4483.612
201,0.7528018,0.7425098,0.1692481,18.05215,2.219229,27.9385,4.885839,12.16244,72.16145,65.74148,40.92226,232.2422,239.344,4483.621
202,0.75279,0.7423732,0.169202,18.05209,2.219352,27.93912,4.885921,12.16254,72.1612,65.74074,40.92098,232.2446,239.3447,4483.63
203,0.7527776,0.7422357,0.1691559,18.05203,2.219477,27.93977,4.886002,12.16264,72.161,65.74,40.9197,232.2472,239.3453,4483.639
204,0.7527646,0.7420977,0.1691097,18.05199,2.219603,27.94042,4.886081,12.16274,72.16084,65.73925,40.91843,232.2499,239.3459,4483.647
205,0.7527505,0.7419592,0.1690637,18.05195,2.21973,27.94108,4.886161,12.16285,72.16072,65.73851,40.91717,232.2526,239.3465,4483.653
206,0.7527356,0.7418206,0.1690178,18.05192,2.219857,27.94176,4.886241,12.16295,72.16064,65.73775,40.91592,232.2554,239.347,4483.66
207,0.7527194,0.7416819,0.1689719,18.0519,2.219984,27.94244,4.886322,12.16306,72.16061,65.73703,40.91468,232.2583,239.3475,4483.665
208,0.7527019,0.7415434,0.1689263,18.05189,2.22011,27.94313,4.886407,12.16318,72.16059,65.73628,40.91348,232.2611,239.348,4483.668
209,0.752683,0.7414051,0.1688808,18.05188,2.220235,27.94384,4.886494,12.16329,72.1606,65.73555,40.91227,232.2638,239.3485,4483.671
210,0.7526623,0.7412676,0.1688355,18.05188,2.220359,27.94455,4.886584,12.16341,72.16061,65.73482,40.9111,232.2664,239.3489,4483.673
211,0.7526401,0.7411305,0.1687904,18.05189,2.220481,27.94526,4.886677,12.16353,72.16064,65.73409,40.90995,232.2688,239.3493,4483.673
212,0.752616,0.7409943,0.1687456,18.0519,2.220601,27.94598,4.886775,12.16366,72.16065,65.73338,40.90884,232.2711,239.3498,4483.673
213,0.7525903,0.740859,0.1687011,18.05192,2.220719,27.9467,4.886878,12.16379,72.16068,65.73267,40.90775,232.2732,239.3502,4483.672
214,0.7525626,0.7407246,0.1686569,18.05194,2.220835,27.94742,4.886987,12.16393,72.16068,65.73198,40.90669,232.2751,239.3506,4483.67
215,0.752533,0.7405912,0.1686129,18.05197,2.220948,27.94815,4.887099,12.16406,72.16068,65.73129,40.90567,232.2767,239.3511,4483.667
216,0.7525015,0.7404591,0.1685693,18.052,2.221058,27.94887,4.887218,12.16421,72.16066,65.73061,40.90467,232.2781,239.3515,4483.662
217,0.7524682,0.7403283,0.168526,18.05204,2.221166,27.9496,4.887341,12.16435,72.16061,65.72993,40.90371,232.2792,239.352,4483.657
218,0.7524329,0.7401986,0.168483,18.05207,2.22127,27.95032,4.887471,12.1645,72.16056,65.72927,40.9028,232.28,239.3524,4483.651
219,0.7523957,0.74007,0.1684404,18.05211,2.221371,27.95104,4.887606,12.16465,72.16047,65.72861,40.90191,232.2806,239.3529,4483.646
220,0.7523567,0.7399429,0.1683982,18.05215,2.221469,27.95176,4.887745,12.16481,72.16035,65.72797,40.90106,232.2809,239.3534,4483.638
221,0.7523159,0.7398171,0.1683563,18.0522,2.221564,27.95247,4.88789,12.16496,72.16022,65.72734,40.90024,232.281,239.3539,4483.632
222,0.7522732,0.7396926,0.1683147,18.05224,2.221656,27.95318,4.88804,12.16512,72.16005,65.72672,40.89946,232.2808,239.3545,4483.624
223,0.7522289,0.7395692,0.1682736,18.05228,2.221744,27.95388,4.888193,12.16529,72.15985,65.72611,40.89871,232.2803,239.3551,4483.616
224,0.7521829,0.7394474,0.1682328,18.05232,2.22183,27.95459,4.888351,12.16545,72.15962,65.7255,40.89799,232.2797,239.3556,4483.608
225,0.7521354,0.7393268,0.1681924,18.05236,2.221912,27.95528,4.888512,12.16562,72.15938,65.72491,40.89731,232.2788,239.3562,4483.6
226,0.7520865,0.7392073,0.1681524,18.0524,2.221991,27.95597,4.888677,12.16579,72.1591,65.72432,40.89666,232.2778,239.3568,4483.592
227,0.7520361,0.7390891,0.1681128,18.05243,2.222068,27.95665,4.888843,12.16595,72.15881,65.72375,40.89603,232.2766,239.3575,4483.584
228,0.7519844,0.7389722,0.1680736,18.05247,2.222142,27.95732,4.889012,12.16612,72.15849,65.72319,40.89544,232.2753,239.3582,4483.578
229,0.7519316,0.7388566,0.1680349,18.0525,2.222213,27.95799,4.889183,12.16629,72.15816,65.72265,40.89487,232.2738,239.3588,4483.57
230,0.7518777,0.7387421,0.1679965,18.05253,2.222282,27.95866,4.889354,12.16646,72.15781,65.7221,40.89433,232.2723,239.3595,4483.563
231,0.7518226,0.7386286,0.1679586,18.05255,2.222348,27.95932,4.889526,12.16663,72.15746,65.72157,40.89381,232.2707,239.3602,4483.558
232,0.7517667,0.7385163,0.1679212,18.05258,2.222413,27.95997,4.889699,12.16679,72.15709,65.72105,40.89331,232.2691,239.361,4483.552
233,0.75171,0.7384052,0.1678841,18.0526,2.222475,27.96062,4.889869,12.16696,72.15672,65.72053,40.89283,232.2675,239.3617,4483.548
234,0.7516523,0.7382951,0.1678475,18.05261,2.222535,27.96126,4.890039,12.16712,72.15636,65.72002,40.89238,232.2658,239.3624,4483.543
235,0.7515939,0.738186,0.1678114,18.05262,2.222594,27.96189,4.890208,12.16729,72.156,65.71954,40.89194,232.2643,239.3632,4483.54
236,0.7515349,0.7380781,0.1677757,18.05264,2.222651,27.96252,4.890374,12.16745,72.15563,65.71906,40.89152,232.2628,239.3639,4483.537
237,0.7514752,0.7379712,0.1677404,18.05264,2.222707,27.96315,4.890538,12.16761,72.15528,65.71859,40.89111,232.2613,239.3647,4483.535
238,0.7514152,0.7378651,0.1677057,18.05265,2.222761,27.96377,4.8907,12.16777,72.15495,65.71814,40.89071,232.26,239.3654,4483.532
239,0.7513547,0.7377604,0.1676713,18.05265,2.222814,27.96439,4.890858,12.16792,72.15462,65.71768,40.89032,232.2588,239.3661,4483.531
240,0.7512938,0.7376565,0.1676375,18.05266,2.222866,27.965,4.891013,12.16807,72.15431,65.71725,40.88995,232.2576,239.3668,4483.531
