"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:43:49 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp04_+SIW+ecoengineer
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"Layer 1 Biofouling complexity","Epifauna Complexity"
"<HEADER extra/>"
Data,"Average regional biomass by group (t/km^2)"
Area,"Region 0"
Number_of_cells,3600
"<HEADER end/>"

TimeStep,"big fish","medium fish","small fish","mobile inverts","sessile epifauna",zooplankton,phytoplankton,macrolagae,detritus
180,0.521926,2.786603,4.881222,11.01372,47.22466,75.13099,60.87547,265.7572,383.3882
181,0.5221277,2.780348,4.881451,11.02159,47.22005,75.12486,60.87846,265.7604,383.3954
182,0.5223256,2.774367,4.881611,11.02954,47.21409,75.11933,60.88181,265.7622,383.4043
183,0.5225201,2.768713,4.881691,11.03745,47.20704,75.11459,60.88559,265.7626,383.4148
184,0.5227106,2.763384,4.8817,11.04519,47.199,75.11063,60.88963,265.762,383.4262
185,0.5228976,2.758434,4.88163,11.05271,47.19014,75.10755,60.89368,265.7603,383.4391
186,0.5230808,2.754396,4.88147,11.05996,47.18077,75.10535,60.89803,265.7574,383.4529
187,0.5232597,2.75085,4.881243,11.06688,47.17084,75.104,60.90229,265.7535,383.4667
188,0.5234354,2.747663,4.880943,11.07286,47.16068,75.10373,60.9066,265.7487,383.4812
189,0.523606,2.744809,4.88056,11.07838,47.15053,75.10439,60.91093,265.7431,383.4957
190,0.5237721,2.742298,4.880118,11.0835,47.14052,75.10603,60.91493,265.737,383.5116
191,0.5239329,2.740119,4.87961,11.08835,47.13073,75.10857,60.91884,265.7306,383.5273
192,0.5240909,2.738267,4.879031,11.0929,47.12151,75.11214,60.92261,265.7237,383.5419
193,0.5242419,2.736746,4.878417,11.0972,47.11277,75.11629,60.92575,265.7166,383.5555
194,0.5243896,2.735906,4.877756,11.10119,47.10448,75.12106,60.92875,265.7095,383.5685
195,0.5245321,2.735342,4.877042,11.10489,47.097,75.12649,60.93135,265.7021,383.5805
196,0.5246701,2.734988,4.876322,11.10833,47.09019,75.13256,60.93332,265.6942,383.591
197,0.5248042,2.734811,4.875576,11.11151,47.08408,75.13916,60.93492,265.6866,383.6006
198,0.5249329,2.734808,4.874804,11.11444,47.07875,75.14602,60.93593,265.6785,383.608
199,0.5250561,2.734979,4.874048,11.11716,47.07427,75.1531,60.93653,265.6703,383.6143
200,0.5251739,2.735317,4.873278,11.11971,47.0705,75.16018,60.93668,265.663,383.6181
201,0.5252884,2.735814,4.872524,11.122,47.06738,75.16758,60.93631,265.6555,383.6204
202,0.525398,2.736459,4.87178,11.12418,47.065,75.17489,60.93535,265.6484,383.6205
203,0.5255037,2.737249,4.871063,11.12618,47.06326,75.18195,60.93393,265.6411,383.6184
204,0.5256029,2.738175,4.870372,11.12805,47.06208,75.1887,60.93214,265.6341,383.6143
205,0.5256996,2.739238,4.869712,11.12982,47.0615,75.19508,60.92986,265.6272,383.6085
206,0.5257908,2.740411,4.869085,11.13143,47.06131,75.20111,60.92727,265.6209,383.6008
207,0.5258775,2.741705,4.86849,11.13294,47.06158,75.2066,60.92421,265.6153,383.5913
208,0.5259609,2.743721,4.867958,11.13434,47.06213,75.21152,60.92096,265.6089,383.5798
209,0.5260395,2.746015,4.86746,11.13553,47.06287,75.21608,60.91747,265.6028,383.5675
210,0.526116,2.74848,4.867003,11.13656,47.06403,75.21981,60.91377,265.5973,383.5537
211,0.5261893,2.751058,4.866585,11.13737,47.06524,75.22282,60.90995,265.5921,383.5384
212,0.5262585,2.75372,4.86623,11.13796,47.06648,75.2253,60.90594,265.5867,383.5224
213,0.5263278,2.756454,4.865911,11.1383,47.06779,75.22708,60.9019,265.582,383.5052
214,0.526392,2.759241,4.865643,11.13839,47.06909,75.22813,60.89794,265.5773,383.4878
215,0.5264556,2.762068,4.865419,11.13823,47.07037,75.22858,60.8941,265.5732,383.4709
216,0.5265174,2.764917,4.865237,11.13784,47.07164,75.22832,60.89013,265.5693,383.4538
217,0.5265768,2.767772,4.86509,11.13718,47.0728,75.22737,60.88654,265.5658,383.4368
218,0.5266351,2.770616,4.864989,11.13628,47.07371,75.22585,60.88291,265.5628,383.4189
219,0.5266919,2.773428,4.864927,11.13516,47.07463,75.22393,60.87955,265.5596,383.4024
220,0.5267484,2.776217,4.864888,11.13382,47.07555,75.22154,60.87665,265.5569,383.3857
221,0.5268044,2.778955,4.864886,11.13226,47.07624,75.21863,60.8738,265.5548,383.3709
222,0.5268595,2.78162,4.8649,11.1305,47.07685,75.2152,60.87147,265.5531,383.3559
223,0.5269144,2.784203,4.864937,11.12855,47.07724,75.21157,60.8692,265.5517,383.3432
224,0.5269678,2.785951,4.864987,11.12646,47.07759,75.20759,60.86716,265.5508,383.3304
225,0.5270224,2.787495,4.865054,11.12423,47.07778,75.20345,60.86564,265.5502,383.3198
226,0.527076,2.788965,4.865132,11.12197,47.07781,75.19911,60.86449,265.55,383.3111
227,0.5271294,2.790372,4.865216,11.11968,47.07782,75.19479,60.86369,265.5497,383.3031
228,0.5271834,2.791717,4.8653,11.11744,47.07774,75.19031,60.86321,265.55,383.2973
229,0.5272377,2.792999,4.865379,11.11516,47.07758,75.18603,60.86308,265.5507,383.2924
230,0.5272925,2.794213,4.865455,11.11291,47.07738,75.18174,60.86317,265.5515,383.2891
231,0.5273476,2.795351,4.865527,11.11071,47.07706,75.17754,60.86361,265.5527,383.2873
232,0.527402,2.79642,4.865584,11.10858,47.07657,75.17354,60.86423,265.554,383.2866
233,0.5274571,2.79742,4.865635,11.10641,47.0762,75.16982,60.8652,265.5557,383.2873
234,0.5275135,2.798337,4.865673,11.10436,47.07577,75.16638,60.86641,265.5575,383.2897
235,0.5275703,2.79917,4.865691,11.10234,47.07526,75.16306,60.86785,265.5594,383.2924
236,0.5276273,2.799928,4.865697,11.10036,47.07472,75.16037,60.86938,265.5615,383.2968
237,0.5276878,2.800601,4.865696,11.09843,47.07426,75.15787,60.87115,265.5637,383.3024
238,0.5277474,2.801192,4.865679,11.0966,47.07378,75.15568,60.87295,265.5658,383.3095
239,0.5278071,2.801703,4.865635,11.09478,47.07341,75.15389,60.87484,265.5683,383.3157
240,0.5278693,2.802131,4.865588,11.09307,47.07309,75.15242,60.87689,265.5709,383.3235
