"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:43:49 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp04_+SIW+ecoengineer
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 SIW","SIW grid"
"Layer 1 Biofouling complexity","Epifauna Complexity"
"<HEADER extra/>"
Data,"Average regional consumption by pred, prey (t/km^2)"
Area,"Region 0"
Number_of_cells,3600
"<HEADER end/>"

TimeStep,"big fish|medium fish","big fish|small fish","big fish|mobile inverts","medium fish|mobile inverts","medium fish|sessile epifauna","small fish|zooplankton","small fish|phytoplankton","small fish|macrolagae","mobile inverts|sessile epifauna","mobile inverts|macrolagae","mobile inverts|detritus","sessile epifauna|zooplankton","sessile epifauna|phytoplankton",zooplankton|phytoplankton
153,0.9670991,0.9996588,0.1893318,24.2754,2.20217,36.63259,6.258168,15.39581,80.99036,90.58837,50.89643,210.5454,211.4149,4510.51
154,0.9713297,0.9988827,0.1887524,24.262,2.206105,36.65222,6.261732,15.3988,80.9568,90.52965,50.84743,210.5564,211.4331,4510.672
155,0.9758019,0.9979482,0.188122,24.24557,2.21039,36.66985,6.26478,15.4016,80.92559,90.46726,50.79049,210.5811,211.4585,4510.835
156,0.980512,0.9968937,0.1874516,24.22673,2.214988,36.68565,6.267359,15.40422,80.89719,90.40202,50.72679,210.6186,211.491,4510.99
157,0.9853839,0.9957097,0.1867471,24.20596,2.219866,36.69981,6.269508,15.40668,80.87189,90.33466,50.65751,210.6679,211.5299,4511.137
158,0.9904845,0.9944994,0.1860297,24.18356,2.224962,36.71245,6.271278,15.409,80.84993,90.26588,50.58374,210.7279,211.5749,4511.272
159,0.9956554,0.9932215,0.1852981,24.15984,2.23023,36.72373,6.272709,15.41119,80.83135,90.19637,50.50656,210.7972,211.6254,4511.391
160,1.000639,0.9918703,0.1845569,24.13448,2.235555,36.73379,6.273846,15.41328,80.81626,90.12682,50.42708,210.8745,211.6806,4511.491
161,1.005441,0.9904775,0.1838155,24.1083,2.240904,36.74271,6.274735,15.41528,80.80463,90.05785,50.34637,210.9581,211.7401,4511.57
162,1.010094,0.9890595,0.1830814,24.08193,2.246259,36.75066,6.27542,15.4172,80.79648,89.99021,50.26554,211.0466,211.8029,4511.628
163,1.014438,0.9876384,0.1823617,24.05536,2.2515,36.75772,6.275939,15.41905,80.79162,89.92446,50.18557,211.1383,211.8684,4511.661
164,1.018689,0.9862436,0.1816645,24.02963,2.256697,36.76398,6.276337,15.42085,80.78999,89.86118,50.1074,211.2317,211.9359,4511.668
165,1.022662,0.9848632,0.1809923,24.00506,2.261791,36.76951,6.276644,15.42259,80.79139,89.80083,50.03187,211.3253,212.0046,4511.654
166,1.026203,0.9835075,0.1803489,23.9812,2.266697,36.77439,6.276899,15.4243,80.79549,89.74379,49.95963,211.4174,212.0739,4511.612
167,1.029239,0.9822004,0.1797402,23.95834,2.27135,36.77872,6.27713,15.42597,80.80208,89.69044,49.89135,211.5069,212.143,4511.546
168,1.031857,0.9809533,0.1791701,23.93693,2.275748,36.78253,6.277366,15.4276,80.81084,89.64115,49.82768,211.5923,212.2111,4511.457
169,1.034006,0.9797919,0.1786436,23.917,2.279856,36.78586,6.277632,15.42921,80.82153,89.59623,49.76907,211.6726,212.2779,4511.346
170,1.035469,0.9787145,0.1781637,23.89805,2.283568,36.7888,6.277945,15.43079,80.83398,89.5559,49.71616,211.7466,212.3427,4511.215
171,1.036466,0.977745,0.1777323,23.88047,2.286912,36.79134,6.278323,15.43233,80.84769,89.52018,49.66892,211.8136,212.405,4511.066
172,1.036985,0.976885,0.17735,23.8644,2.289866,36.79354,6.278778,15.43384,80.86236,89.48915,49.62753,211.8727,212.4642,4510.903
173,1.037073,0.9761422,0.1770184,23.85,2.292418,36.79543,6.279318,15.43531,80.87769,89.46283,49.59216,211.9233,212.5201,4510.725
174,1.036783,0.9755235,0.1767387,23.8374,2.294562,36.79701,6.279947,15.43673,80.89342,89.44126,49.56291,211.9652,212.5722,4510.538
175,1.036178,0.9750328,0.1765111,23.82671,2.296325,36.79831,6.280667,15.4381,80.90934,89.42437,49.53979,211.9981,212.6204,4510.344
176,1.03531,0.9746709,0.1763355,23.81793,2.297737,36.79935,6.281475,15.43941,80.92526,89.41206,49.52278,212.0219,212.6643,4510.146
177,1.034198,0.9744356,0.1762112,23.81108,2.298791,36.80013,6.282365,15.44065,80.94089,89.40421,49.51177,212.0366,212.7037,4509.947
178,1.03288,0.9743245,0.1761371,23.80611,2.299508,36.80067,6.283331,15.44181,80.95604,89.40052,49.50655,212.0425,212.7386,4509.751
179,1.03137,0.9743294,0.1761108,23.80293,2.299894,36.80097,6.284359,15.44289,80.97052,89.40088,49.5069,212.04,212.7688,4509.56
180,1.029671,0.9744447,0.1761304,23.80136,2.299945,36.80103,6.285439,15.44388,80.98419,89.40492,49.51254,212.0293,212.7945,4509.377
181,1.027689,0.9745787,0.1761893,23.80261,2.29967,36.8009,6.286554,15.44476,80.99803,89.4137,49.52482,212.0113,212.8154,4509.206
182,1.025563,0.9747941,0.1762902,23.80574,2.299098,36.80054,6.287691,15.44553,81.01122,89.42621,49.5424,211.9863,212.8316,4509.047
183,1.023319,0.9750915,0.1764297,23.81025,2.298243,36.80001,6.288839,15.44619,81.02337,89.44184,49.56451,211.9552,212.8432,4508.906
184,1.020992,0.9754657,0.1766042,23.81582,2.297131,36.79932,6.289979,15.44672,81.03432,89.46012,49.59052,211.9187,212.8502,4508.781
185,1.018604,0.9759104,0.1768102,23.82222,2.295782,36.79848,6.29109,15.44712,81.04391,89.48064,49.61988,211.8775,212.8528,4508.674
186,1.016171,0.9764199,0.1770445,23.82919,2.294215,36.79748,6.292161,15.4474,81.05215,89.50304,49.65209,211.8327,212.8514,4508.59
187,1.013893,0.9769861,0.1773045,23.83739,2.29252,36.79638,6.29317,15.44754,81.05903,89.52692,49.68672,211.7852,212.8459,4508.527
188,1.011644,0.9775965,0.1775853,23.846,2.290678,36.79515,6.294107,15.44755,81.06459,89.55199,49.7232,211.736,212.8369,4508.487
189,1.00939,0.9782434,0.1778745,23.85348,2.288692,36.79385,6.294952,15.44742,81.06796,89.57681,49.75957,211.6857,212.8246,4508.471
190,1.007149,0.9789221,0.1781761,23.86053,2.286596,36.79245,6.295693,15.44717,81.06989,89.60179,49.79644,211.6358,212.8094,4508.477
191,1.004934,0.9796268,0.17849,23.86731,2.284413,36.79098,6.296319,15.4468,81.07089,89.627,49.83377,211.587,212.7917,4508.503
192,1.002754,0.9803509,0.1788142,23.87385,2.282165,36.78945,6.296815,15.4463,81.07125,89.65234,49.87143,211.54,212.772,4508.554
193,1.000624,0.9810905,0.1791479,23.88013,2.279874,36.78788,6.297175,15.4457,81.07119,89.67771,49.90917,211.4956,212.7506,4508.625
194,0.9985524,0.9818416,0.1794891,23.88616,2.277561,36.78629,6.297392,15.44497,81.07093,89.70293,49.94678,211.4546,212.7276,4508.713
195,0.9966819,0.9825987,0.179836,23.89254,2.275299,36.78466,6.297459,15.44414,81.07068,89.72793,49.98407,211.4174,212.7035,4508.821
196,0.9948875,0.9833537,0.180186,23.89866,2.273057,36.78301,6.297372,15.44321,81.0705,89.75256,50.02079,211.3842,212.6785,4508.943
197,0.9931527,0.9841042,0.1805375,23.90441,2.27084,36.78137,6.297131,15.44218,81.07055,89.7767,50.05671,211.3556,212.6527,4509.081
198,0.9914795,0.9848474,0.1808894,23.90979,2.268659,36.77971,6.296738,15.44105,81.07093,89.80028,50.09176,211.3316,212.6265,4509.23
199,0.9898716,0.9855801,0.1812402,23.91479,2.266525,36.77806,6.296194,15.43985,81.07177,89.82326,50.12577,211.3125,212.6,4509.387
200,0.9883351,0.9863024,0.1815895,23.91946,2.264447,36.77642,6.295507,15.43857,81.0731,89.84557,50.15871,211.2983,212.5732,4509.552
201,0.9868761,0.9870132,0.1819364,23.92382,2.262435,36.77478,6.294682,15.43723,81.07509,89.86719,50.19052,211.2888,212.5464,4509.722
202,0.9854988,0.987712,0.1822801,23.92793,2.260496,36.77316,6.293726,15.43583,81.07767,89.88808,50.2211,211.2839,212.5198,4509.896
203,0.9842067,0.9883971,0.1826195,23.93178,2.258637,36.77155,6.292651,15.43438,81.08089,89.90822,50.25042,211.2834,212.4934,4510.069
204,0.9830021,0.9890672,0.182954,23.93547,2.256862,36.76996,6.291468,15.4329,81.0848,89.92765,50.27845,211.287,212.4673,4510.239
205,0.9818882,0.9897216,0.1832827,23.93902,2.255175,36.76837,6.29019,15.43139,81.08932,89.94627,50.30522,211.2944,212.4416,4510.407
206,0.9808673,0.9903613,0.1836055,23.94246,2.25358,36.7668,6.288827,15.42986,81.09446,89.96417,50.33068,211.3052,212.4164,4510.57
207,0.9799395,0.9909849,0.183921,23.94583,2.252078,36.76522,6.287392,15.42833,81.1001,89.9813,50.35482,211.3189,212.3917,4510.725
208,0.9791058,0.9915923,0.1842287,23.94916,2.25067,36.76367,6.285903,15.4268,81.10621,89.99765,50.37765,211.3351,212.3676,4510.871
209,0.978572,0.9921826,0.1845281,23.95354,2.249445,36.7621,6.284373,15.42527,81.11272,90.01321,50.39919,211.3533,212.344,4511.005
210,0.9782143,0.992745,0.1848158,23.95836,2.248357,36.76051,6.282815,15.42377,81.11945,90.02793,50.41933,211.3731,212.3212,4511.128
211,0.9779956,0.9932791,0.1850905,23.9634,2.247393,36.75893,6.281245,15.42229,81.12621,90.04166,50.43795,211.3939,212.2989,4511.239
212,0.9779034,0.9937847,0.185351,23.96852,2.246547,36.75733,6.279676,15.42085,81.13288,90.05443,50.45492,211.4152,212.2775,4511.337
213,0.9779308,0.9942627,0.1855964,23.97366,2.245815,36.75571,6.278124,15.41945,81.1393,90.06611,50.47025,211.4367,212.2568,4511.42
214,0.9780728,0.9947135,0.1858265,23.97878,2.245193,36.75407,6.276599,15.41811,81.14539,90.07669,50.48391,211.458,212.237,4511.489
215,0.9783238,0.9951364,0.18604,23.98382,2.24468,36.7524,6.275116,15.41682,81.15101,90.08613,50.49587,211.4786,212.2181,4511.542
216,0.9786801,0.9955332,0.1862368,23.9887,2.244271,36.75071,6.273683,15.4156,81.1561,90.09438,50.50609,211.4984,212.2001,4511.582
217,0.9791367,0.9959047,0.1864163,23.99338,2.243961,36.749,6.272314,15.41445,81.16055,90.10142,50.51453,211.5168,212.1833,4511.607
218,0.9796876,0.9962509,0.1865779,23.9978,2.243749,36.74726,6.271016,15.41338,81.16426,90.10725,50.52123,211.5337,212.1676,4511.62
219,0.9803295,0.9965728,0.1867215,24.00192,2.243629,36.74549,6.269798,15.41238,81.16722,90.11183,50.52617,211.5489,212.1531,4511.616
220,0.9810551,0.9968691,0.1868467,24.00573,2.243599,36.74371,6.268664,15.41148,81.1694,90.11522,50.52939,211.5622,212.1398,4511.601
221,0.9818592,0.9971412,0.1869538,24.00917,2.243654,36.74188,6.267624,15.41065,81.17074,90.11739,50.53091,211.5735,212.1278,4511.574
222,0.9827353,0.9973894,0.1870429,24.01223,2.243789,36.74004,6.266679,15.40991,81.17125,90.11835,50.53081,211.5827,212.1172,4511.536
223,0.9836763,0.9976135,0.187114,24.01487,2.244001,36.73816,6.26583,15.40926,81.17093,90.11815,50.5291,211.5897,212.108,4511.488
224,0.9846765,0.9978148,0.1871676,24.01708,2.244285,36.73625,6.265082,15.4087,81.16973,90.11678,50.52585,211.5946,212.1002,4511.43
225,0.9854727,0.9979931,0.187204,24.01753,2.244528,36.73434,6.264435,15.40822,81.16776,90.11435,50.52111,211.5974,212.0939,4511.366
226,0.9862606,0.9981588,0.1872265,24.01726,2.244803,36.7324,6.263887,15.40782,81.16508,90.11094,50.51514,211.5981,212.0891,4511.294
227,0.9870763,0.9983142,0.1872366,24.01653,2.245121,36.73043,6.263437,15.40751,81.16182,90.10667,50.50809,211.597,212.0857,4511.217
228,0.9879248,0.998458,0.1872352,24.01546,2.245481,36.72846,6.26308,15.40727,81.15802,90.1017,50.50014,211.594,212.0838,4511.136
229,0.9888037,0.9985893,0.1872231,24.01413,2.245883,36.72647,6.262813,15.4071,81.1538,90.09608,50.49139,211.5892,212.0832,4511.053
230,0.9897097,0.9987071,0.1872009,24.01256,2.246323,36.72448,6.262633,15.407,81.14918,90.0899,50.48198,211.5829,212.0841,4510.967
231,0.9906391,0.9988113,0.1871694,24.01084,2.246796,36.7225,6.26253,15.40696,81.1442,90.08321,50.472,211.5751,212.0862,4510.88
232,0.9915884,0.9989011,0.1871294,24.00897,2.247301,36.72049,6.262504,15.40697,81.1389,90.0761,50.46156,211.5661,212.0895,4510.795
233,0.9925527,0.9989749,0.1870815,24.00702,2.247835,36.71849,6.262541,15.40704,81.13336,90.06863,50.45073,211.556,212.0938,4510.711
234,0.9935297,0.9990335,0.1870262,24.00498,2.248394,36.71651,6.26264,15.40714,81.12757,90.06086,50.43957,211.5451,212.0992,4510.631
235,0.9945109,0.9990752,0.1869643,24.00287,2.248973,36.71453,6.26279,15.40729,81.12164,90.05281,50.42817,211.5334,212.1055,4510.553
236,0.9954944,0.9991005,0.1868964,24.00072,2.24957,36.7126,6.262987,15.40746,81.11549,90.04457,50.41658,211.5213,212.1125,4510.479
237,0.996475,0.9991091,0.186823,23.99851,2.250182,36.71067,6.263222,15.40767,81.10928,90.03616,50.40486,211.5089,212.1203,4510.411
238,0.9974477,0.9991006,0.1867447,23.99627,2.250803,36.70881,6.263484,15.4079,81.103,90.0276,50.39307,211.4964,212.1287,4510.349
239,0.9984101,0.9990762,0.1866623,23.994,2.251433,36.70697,6.263773,15.40814,81.09672,90.01896,50.38124,211.4841,212.1377,4510.293
240,0.9993591,0.9990359,0.1865762,23.99169,2.252069,36.70521,6.264078,15.40839,81.09046,90.01026,50.36945,211.4721,212.147,4510.245
