"<HEADER software/>"
EwEVersion,"6.7.0.19005 (compiled 6/26/1943)"
Date,"11/20/2024 9:41:36 AM"
"<HEADER ecopath/>"
ModelName,"OSW high res model"
ModelSource,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman.eweaccdb"
"<HEADER ecosim/>"
EcosimScenario,"sim01_test run"
TimeSeries,-
StartYear,2020
"<HEADER ecospace/>"
EcospaceScenario,sp03_+ecoengineer
MapRows,60
MapCols,60
MapCellLength,0.5
MapCellSize,500
MapLatitude,0
MapLongitude,0
NoActiveCells,3600
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT,"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
ExternalDataConfigFile,"C:\Users\holden.harris\Documents\Research\R03 OSW\NCEAS GEI-Wind\EwEE Strawman Model\OSW strawman STconfig.xml"
"Layer 1 Biofouling complexity","Epifauna Complexity"
"<HEADER extra/>"
Data,"Average regional consumption by pred, prey (t/km^2)"
Area,"Region 1"
Number_of_cells,56
"<HEADER end/>"

TimeStep,"big fish|medium fish","big fish|small fish","big fish|mobile inverts","medium fish|mobile inverts","medium fish|sessile epifauna","small fish|zooplankton","small fish|phytoplankton","small fish|macrolagae","mobile inverts|sessile epifauna","mobile inverts|macrolagae","mobile inverts|detritus","sessile epifauna|zooplankton","sessile epifauna|phytoplankton",zooplankton|phytoplankton
166,0.9728755,0.9689256,0.1820309,22.95513,2.253782,35.94298,6.062638,14.74139,81.17745,86.93256,48.91056,215.0195,213.3653,4514.085
167,0.9726014,0.9688333,0.1820107,22.95498,2.253743,35.94411,6.062981,14.74177,81.17825,86.9326,48.91159,215.0188,213.367,4514.085
168,0.9723172,0.9687522,0.1819937,22.95486,2.25369,35.94521,6.063306,14.74213,81.17904,86.93285,48.91279,215.0182,213.3684,4514.087
169,0.9720241,0.9686822,0.18198,22.95477,2.253623,35.94628,6.063614,14.74246,81.17985,86.93331,48.91415,215.0177,213.3696,4514.089
170,0.9717231,0.9686231,0.1819696,22.95472,2.253543,35.9473,6.063902,14.74277,81.18066,86.93398,48.91565,215.0172,213.3705,4514.091
171,0.9714158,0.9685746,0.1819622,22.9547,2.253451,35.94829,6.064171,14.74306,81.18147,86.93484,48.91728,215.0168,213.3711,4514.094
172,0.971103,0.9685364,0.1819578,22.95471,2.253348,35.94925,6.06442,14.74332,81.18232,86.93589,48.91904,215.0165,213.3714,4514.097
173,0.9707857,0.9685083,0.1819564,22.95476,2.253234,35.95017,6.064649,14.74355,81.18315,86.93712,48.92092,215.0162,213.3716,4514.101
174,0.9704651,0.9684899,0.1819577,22.95484,2.25311,35.95104,6.064858,14.74377,81.18401,86.93852,48.92289,215.0159,213.3714,4514.104
175,0.9701422,0.9684808,0.1819618,22.95494,2.252977,35.95188,6.065047,14.74396,81.18488,86.9401,48.92497,215.0157,213.3711,4514.108
176,0.969818,0.9684808,0.1819683,22.95508,2.252836,35.95267,6.065216,14.74412,81.18575,86.94181,48.92713,215.0155,213.3706,4514.113
177,0.9694933,0.9684895,0.1819774,22.95526,2.252687,35.95343,6.065366,14.74427,81.18663,86.94368,48.92938,215.0154,213.3698,4514.117
178,0.9691691,0.9685064,0.1819888,22.95546,2.252531,35.95414,6.065497,14.74439,81.1875,86.94568,48.93169,215.0152,213.3689,4514.121
179,0.968846,0.9685312,0.1820024,22.95569,2.252369,35.95481,6.065609,14.74448,81.18837,86.94782,48.93407,215.0151,213.3677,4514.125
180,0.9685254,0.9685636,0.182018,22.95596,2.252201,35.95543,6.065704,14.74456,81.18925,86.95007,48.9365,215.0149,213.3664,4514.129
181,0.9682074,0.968603,0.1820355,22.95625,2.252028,35.95601,6.065782,14.74462,81.19012,86.95243,48.93899,215.0148,213.3649,4514.134
182,0.9678929,0.968649,0.1820548,22.95658,2.251851,35.95654,6.065844,14.74465,81.19096,86.9549,48.94152,215.0146,213.3633,4514.138
183,0.967583,0.9687015,0.1820758,22.95694,2.251669,35.95704,6.06589,14.74467,81.19181,86.95745,48.94407,215.0143,213.3615,4514.142
184,0.9672776,0.9687595,0.1820983,22.95732,2.251485,35.95748,6.065921,14.74468,81.19261,86.9601,48.94666,215.014,213.3596,4514.146
185,0.9669781,0.968823,0.182122,22.95772,2.251298,35.95788,6.065939,14.74466,81.1934,86.96281,48.94925,215.0137,213.3576,4514.151
186,0.9666846,0.9688913,0.1821471,22.95816,2.251109,35.95824,6.065944,14.74463,81.19415,86.96558,48.95186,215.0133,213.3554,4514.155
187,0.9663976,0.968964,0.1821731,22.95861,2.250918,35.95856,6.065936,14.74458,81.19486,86.96841,48.95447,215.0128,213.3532,4514.16
188,0.9661179,0.9690405,0.1822001,22.95909,2.250726,35.95884,6.065918,14.74452,81.19553,86.97128,48.95709,215.0122,213.3508,4514.163
189,0.9658458,0.9691206,0.1822279,22.95958,2.250534,35.95907,6.065889,14.74445,81.19616,86.97418,48.95969,215.0116,213.3484,4514.167
190,0.9655723,0.9692035,0.1822563,22.96006,2.250338,35.95926,6.065852,14.74436,81.19673,86.97712,48.96227,215.0109,213.3458,4514.171
191,0.9653077,0.9692894,0.1822852,22.96056,2.250141,35.95942,6.065804,14.74427,81.19727,86.98005,48.96483,215.0101,213.3432,4514.175
192,0.9650521,0.9693776,0.1823146,22.96108,2.249946,35.95953,6.06575,14.74417,81.19774,86.98301,48.96736,215.0093,213.3406,4514.179
193,0.9648062,0.9694675,0.1823442,22.9616,2.249753,35.95962,6.065689,14.74405,81.19814,86.98595,48.96986,215.0084,213.3379,4514.183
194,0.9645702,0.9695587,0.182374,22.96214,2.249561,35.95966,6.065621,14.74393,81.1985,86.98888,48.97231,215.0074,213.3351,4514.187
195,0.9643444,0.9696509,0.1824038,22.96269,2.249372,35.95967,6.065548,14.74381,81.1988,86.99176,48.97471,215.0064,213.3323,4514.191
196,0.964129,0.9697434,0.1824334,22.96324,2.249186,35.95965,6.065471,14.74367,81.19902,86.99463,48.97707,215.0053,213.3295,4514.194
197,0.9639244,0.9698356,0.1824627,22.9638,2.249004,35.95959,6.065389,14.74353,81.19918,86.99744,48.97936,215.0042,213.3266,4514.198
198,0.9637302,0.9699274,0.1824917,22.96436,2.248825,35.95951,6.065304,14.74339,81.19928,87.00022,48.98159,215.003,213.3237,4514.203
199,0.963544,0.970018,0.1825202,22.9649,2.24865,35.95941,6.065217,14.74325,81.1993,87.00291,48.98373,215.0018,213.3209,4514.207
200,0.9633693,0.9701071,0.1825479,22.96544,2.24848,35.95928,6.065126,14.74309,81.19927,87.00556,48.98581,215.0006,213.318,4514.21
201,0.9632063,0.9701942,0.182575,22.96599,2.248315,35.95913,6.065034,14.74294,81.19917,87.00811,48.98779,214.9994,213.3152,4514.215
202,0.9630547,0.970279,0.1826012,22.96652,2.248156,35.95896,6.06494,14.74279,81.19901,87.01058,48.98969,214.9981,213.3124,4514.218
203,0.962915,0.9703611,0.1826264,22.96704,2.248004,35.95876,6.064846,14.74264,81.19878,87.01296,48.99149,214.9969,213.3096,4514.223
204,0.9627872,0.9704399,0.1826506,22.96756,2.247858,35.95855,6.06475,14.74249,81.1985,87.01524,48.9932,214.9956,213.3069,4514.227
205,0.9626713,0.9705153,0.1826736,22.96806,2.24772,35.95834,6.064654,14.74233,81.19817,87.01741,48.99479,214.9944,213.3042,4514.231
206,0.962567,0.9705869,0.1826954,22.96855,2.247589,35.9581,6.064559,14.74218,81.19778,87.01946,48.9963,214.9933,213.3015,4514.235
207,0.9624748,0.9706544,0.1827158,22.96902,2.247466,35.95786,6.064463,14.74203,81.19733,87.02141,48.99767,214.9922,213.299,4514.238
208,0.9623945,0.9707174,0.1827349,22.96948,2.247351,35.95761,6.064369,14.74188,81.19685,87.02322,48.99894,214.9911,213.2965,4514.243
209,0.9623258,0.9707756,0.1827525,22.96991,2.247245,35.95736,6.064275,14.74174,81.19633,87.02489,49.00008,214.9901,213.2941,4514.246
210,0.9622688,0.9708289,0.1827686,22.97033,2.247148,35.9571,6.064183,14.74159,81.19576,87.02644,49.00112,214.9891,213.2917,4514.25
211,0.9622232,0.9708772,0.1827831,22.97073,2.247059,35.95685,6.064094,14.74145,81.19515,87.02785,49.00202,214.9882,213.2894,4514.254
212,0.962189,0.9709199,0.1827961,22.9711,2.246979,35.95659,6.064004,14.74132,81.19453,87.02913,49.00281,214.9874,213.2873,4514.257
213,0.9621658,0.9709572,0.1828074,22.97145,2.24691,35.95634,6.063917,14.74119,81.19387,87.03027,49.00347,214.9867,213.2853,4514.26
214,0.9621536,0.9709887,0.182817,22.97178,2.24685,35.9561,6.063832,14.74106,81.19318,87.03126,49.004,214.986,213.2833,4514.264
215,0.9621521,0.9710144,0.1828249,22.97208,2.246799,35.95585,6.06375,14.74094,81.1925,87.0321,49.00441,214.9854,213.2815,4514.267
216,0.9621609,0.9710342,0.182831,22.97235,2.246758,35.95562,6.063672,14.74082,81.1918,87.03282,49.00469,214.9849,213.2798,4514.27
217,0.9621798,0.9710481,0.1828355,22.9726,2.246727,35.95539,6.063595,14.74071,81.19108,87.03337,49.00485,214.9845,213.2782,4514.272
218,0.9622086,0.9710559,0.1828381,22.97282,2.246705,35.95518,6.063523,14.74061,81.19036,87.03378,49.00488,214.9842,213.2768,4514.274
219,0.9622465,0.9710578,0.1828391,22.97302,2.246693,35.95498,6.063453,14.74051,81.18964,87.03404,49.0048,214.984,213.2755,4514.276
220,0.9622937,0.9710537,0.1828383,22.97319,2.246691,35.95479,6.063388,14.74042,81.18891,87.03418,49.0046,214.9839,213.2743,4514.278
221,0.9623495,0.9710433,0.1828357,22.97333,2.246698,35.95462,6.063326,14.74033,81.18822,87.03416,49.00427,214.9838,213.2732,4514.28
222,0.9624133,0.9710273,0.1828315,22.97345,2.246715,35.95446,6.063268,14.74025,81.18751,87.03402,49.00383,214.9838,213.2724,4514.281
223,0.962485,0.9710051,0.1828255,22.97354,2.246741,35.95432,6.063216,14.74018,81.18681,87.03374,49.00329,214.9839,213.2716,4514.282
224,0.9625638,0.9709774,0.1828179,22.9736,2.246776,35.9542,6.063168,14.74012,81.18612,87.03333,49.00263,214.984,213.271,4514.282
225,0.9626496,0.9709439,0.1828086,22.97364,2.24682,35.9541,6.063125,14.74006,81.18546,87.03279,49.00187,214.9843,213.2705,4514.282
226,0.9627416,0.9709049,0.1827978,22.97366,2.246872,35.95402,6.063087,14.74002,81.18481,87.03213,49.00101,214.9845,213.2702,4514.282
227,0.9628395,0.9708605,0.1827854,22.97365,2.246932,35.95395,6.063055,14.73998,81.18419,87.03136,49.00005,214.9849,213.27,4514.282
228,0.9629427,0.9708108,0.1827715,22.97362,2.247,35.95391,6.063027,14.73995,81.18358,87.03046,48.99902,214.9853,213.2699,4514.281
229,0.9630507,0.9707561,0.1827561,22.97357,2.247076,35.95388,6.063006,14.73993,81.183,87.02947,48.99788,214.9857,213.2701,4514.28
230,0.963163,0.9706965,0.1827393,22.9735,2.247159,35.95388,6.062991,14.73991,81.18244,87.02837,48.99667,214.9862,213.2703,4514.279
231,0.9632787,0.9706323,0.1827212,22.9734,2.247248,35.9539,6.062982,14.73991,81.1819,87.02717,48.99538,214.9867,213.2706,4514.277
232,0.9633975,0.9705636,0.1827017,22.97328,2.247344,35.95394,6.06298,14.73991,81.1814,87.02589,48.99403,214.9873,213.2711,4514.276
233,0.9635189,0.9704909,0.1826811,22.97315,2.247446,35.954,6.062983,14.73993,81.18091,87.02452,48.99261,214.9878,213.2718,4514.273
234,0.9636422,0.970414,0.1826593,22.97299,2.247553,35.95408,6.062993,14.73995,81.18046,87.02307,48.99113,214.9884,213.2725,4514.271
235,0.9637671,0.9703335,0.1826364,22.97282,2.247665,35.95418,6.063009,14.73998,81.18001,87.02155,48.9896,214.989,213.2734,4514.268
236,0.9638926,0.9702494,0.1826124,22.97264,2.247782,35.9543,6.063033,14.74002,81.17961,87.01998,48.98803,214.9896,213.2743,4514.266
237,0.9640189,0.9701621,0.1825876,22.97244,2.247903,35.95444,6.063062,14.74007,81.17922,87.01836,48.98641,214.9902,213.2754,4514.263
238,0.9641451,0.9700719,0.1825618,22.97223,2.248027,35.95461,6.063098,14.74013,81.17886,87.01665,48.98475,214.9908,213.2766,4514.26
239,0.9642706,0.9699789,0.1825353,22.972,2.248155,35.95479,6.063141,14.7402,81.17853,87.01493,48.98307,214.9915,213.2779,4514.256
240,0.9643951,0.9698838,0.182508,22.97176,2.248285,35.95499,6.06319,14.74027,81.17822,87.01315,48.98137,214.9921,213.2793,4514.252
